14,3,248,71,60,116,-1,-1,-1,-1
14,4,419,110,57,120,-1,-1,-1,-1
14,7,473,116,52,96,-1,-1,-1,-1
14,8,210,147,53,83,-1,-1,-1,-1
14,9,102,141,66,145,-1,-1,-1,-1
15,1,259,136,45,102,-1,-1,-1,-1
15,2,170,95,41,72,-1,-1,-1,-1
15,3,247,69,62,119,-1,-1,-1,-1
15,4,419,108,57,121,-1,-1,-1,-1
15,7,474,114,50,94,-1,-1,-1,-1
15,8,210,146,53,83,-1,-1,-1,-1
15,9,102,143,65,141,-1,-1,-1,-1
16,1,259,134,46,105,-1,-1,-1,-1
16,2,171,97,40,71,-1,-1,-1,-1
16,3,247,69,63,119,-1,-1,-1,-1
16,4,419,106,57,122,-1,-1,-1,-1
16,7,473,113,51,94,-1,-1,-1,-1
16,8,210,145,54,84,-1,-1,-1,-1
16,9,102,143,65,141,-1,-1,-1,-1
17,1,260,133,47,106,-1,-1,-1,-1
17,3,246,60,66,124,-1,-1,-1,-1
17,4,420,104,56,117,-1,-1,-1,-1
17,7,472,111,52,96,-1,-1,-1,-1
17,8,210,144,54,86,-1,-1,-1,-1
18,1,260,132,47,107,-1,-1,-1,-1
18,3,246,57,67,125,-1,-1,-1,-1
18,4,421,102,55,116,-1,-1,-1,-1
18,7,471,108,53,99,-1,-1,-1,-1
18,8,210,144,55,85,-1,-1,-1,-1
19,1,260,133,47,105,-1,-1,-1,-1
19,2,161,79,47,86,-1,-1,-1,-1
19,3,247,58,65,123,-1,-1,-1,-1
19,4,420,99,57,118,-1,-1,-1,-1
19,7,471,106,56,104,-1,-1,-1,-1
20,1,260,132,47,106,-1,-1,-1,-1
20,2,164,85,47,84,-1,-1,-1,-1
20,3,247,67,63,116,-1,-1,-1,-1
20,4,420,97,56,117,-1,-1,-1,-1
20,7,469,103,59,109,-1,-1,-1,-1
21,1,261,133,45,104,-1,-1,-1,-1
21,2,164,85,47,84,-1,-1,-1,-1
21,3,248,63,63,116,-1,-1,-1,-1
21,4,420,96,56,117,-1,-1,-1,-1
21,7,468,100,61,114,-1,-1,-1,-1
22,1,261,132,46,104,-1,-1,-1,-1
22,2,164,86,48,86,-1,-1,-1,-1
22,3,248,63,62,113,-1,-1,-1,-1
22,4,420,96,56,116,-1,-1,-1,-1
22,7,467,98,62,116,-1,-1,-1,-1
23,1,260,131,46,105,-1,-1,-1,-1
23,2,164,87,48,86,-1,-1,-1,-1
23,3,248,63,63,113,-1,-1,-1,-1
23,4,420,93,56,115,-1,-1,-1,-1
23,7,466,96,63,119,-1,-1,-1,-1
24,1,260,131,46,104,-1,-1,-1,-1
24,2,164,86,48,88,-1,-1,-1,-1
24,3,248,63,63,113,-1,-1,-1,-1
24,4,420,90,55,117,-1,-1,-1,-1
24,7,466,93,64,122,-1,-1,-1,-1
25,1,260,130,46,104,-1,-1,-1,-1
25,2,163,86,49,88,-1,-1,-1,-1
25,3,247,69,63,112,-1,-1,-1,-1
25,4,419,88,57,119,-1,-1,-1,-1
25,7,466,92,64,124,-1,-1,-1,-1
26,2,163,85,49,90,-1,-1,-1,-1
26,3,246,71,65,113,-1,-1,-1,-1
26,4,419,87,57,121,-1,-1,-1,-1
26,7,468,90,61,119,-1,-1,-1,-1
27,1,260,130,46,105,-1,-1,-1,-1
27,2,162,84,49,92,-1,-1,-1,-1
27,3,247,65,64,113,-1,-1,-1,-1
27,4,418,84,58,125,-1,-1,-1,-1
27,7,468,86,62,120,-1,-1,-1,-1
28,1,260,129,46,106,-1,-1,-1,-1
28,2,161,84,49,92,-1,-1,-1,-1
28,3,247,64,65,112,-1,-1,-1,-1
28,4,417,81,59,129,-1,-1,-1,-1
28,7,468,84,62,121,-1,-1,-1,-1
29,1,260,129,46,106,-1,-1,-1,-1
29,2,161,84,49,93,-1,-1,-1,-1
29,3,247,63,65,112,-1,-1,-1,-1
29,4,417,79,59,131,-1,-1,-1,-1
30,1,260,129,46,106,-1,-1,-1,-1
30,2,161,84,49,92,-1,-1,-1,-1
30,3,247,63,64,111,-1,-1,-1,-1
30,4,417,77,59,132,-1,-1,-1,-1
31,1,260,126,45,105,-1,-1,-1,-1
31,2,161,84,49,93,-1,-1,-1,-1
31,3,247,63,64,111,-1,-1,-1,-1
32,1,260,125,45,103,-1,-1,-1,-1
32,2,160,84,49,93,-1,-1,-1,-1
32,3,247,63,64,110,-1,-1,-1,-1
33,1,260,124,45,102,-1,-1,-1,-1
33,2,160,84,48,93,-1,-1,-1,-1
33,3,246,63,64,110,-1,-1,-1,-1
33,4,417,70,58,129,-1,-1,-1,-1
33,7,470,79,54,111,-1,-1,-1,-1
34,1,260,124,45,101,-1,-1,-1,-1
34,2,159,84,49,93,-1,-1,-1,-1
34,3,246,63,64,109,-1,-1,-1,-1
34,4,417,68,58,130,-1,-1,-1,-1
34,7,471,78,53,110,-1,-1,-1,-1
34,8,192,148,82,134,-1,-1,-1,-1
35,2,155,81,52,100,-1,-1,-1,-1
35,3,246,63,64,109,-1,-1,-1,-1
35,4,418,68,56,127,-1,-1,-1,-1
35,7,471,77,52,111,-1,-1,-1,-1
35,8,193,148,80,135,-1,-1,-1,-1
36,1,260,125,44,98,-1,-1,-1,-1
36,2,155,80,51,101,-1,-1,-1,-1
36,3,246,62,64,110,-1,-1,-1,-1
36,4,422,74,50,114,-1,-1,-1,-1
36,7,472,77,51,112,-1,-1,-1,-1
36,8,195,148,77,135,-1,-1,-1,-1
36,9,92,115,78,170,-1,-1,-1,-1
37,1,261,126,43,96,-1,-1,-1,-1
37,2,154,79,53,104,-1,-1,-1,-1
37,3,246,62,65,109,-1,-1,-1,-1
37,4,421,69,51,119,-1,-1,-1,-1
37,7,472,75,50,113,-1,-1,-1,-1
37,8,195,147,76,136,-1,-1,-1,-1
37,9,93,116,77,167,-1,-1,-1,-1
38,1,261,125,44,98,-1,-1,-1,-1
38,2,154,79,53,105,-1,-1,-1,-1
38,3,246,62,65,109,-1,-1,-1,-1
38,4,423,73,48,110,-1,-1,-1,-1
38,7,471,74,50,114,-1,-1,-1,-1
38,8,195,147,77,138,-1,-1,-1,-1
38,9,92,115,78,168,-1,-1,-1,-1
39,1,261,125,44,97,-1,-1,-1,-1
39,2,154,80,52,104,-1,-1,-1,-1
39,3,250,69,57,96,-1,-1,-1,-1
39,4,424,72,46,109,-1,-1,-1,-1
39,7,471,70,50,118,-1,-1,-1,-1
40,1,261,123,45,99,-1,-1,-1,-1
40,2,154,79,51,105,-1,-1,-1,-1
40,3,248,65,62,103,-1,-1,-1,-1
40,7,471,68,50,119,-1,-1,-1,-1
41,1,262,123,45,99,-1,-1,-1,-1
41,2,154,80,51,104,-1,-1,-1,-1
41,3,247,63,63,106,-1,-1,-1,-1
41,4,425,66,45,105,-1,-1,-1,-1
41,7,466,65,47,114,-1,-1,-1,-1
42,1,263,123,45,99,-1,-1,-1,-1
42,2,153,79,51,106,-1,-1,-1,-1
42,3,247,63,64,106,-1,-1,-1,-1
42,4,422,60,49,116,-1,-1,-1,-1
42,7,470,63,46,114,-1,-1,-1,-1
43,1,262,121,47,102,-1,-1,-1,-1
43,2,154,80,51,105,-1,-1,-1,-1
43,3,250,69,57,95,-1,-1,-1,-1
43,4,422,58,50,118,-1,-1,-1,-1
43,7,466,62,46,114,-1,-1,-1,-1
44,1,262,121,47,101,-1,-1,-1,-1
44,2,155,80,50,105,-1,-1,-1,-1
44,3,251,71,54,90,-1,-1,-1,-1
44,4,421,56,51,120,-1,-1,-1,-1
44,7,466,63,44,110,-1,-1,-1,-1
44,8,199,154,67,120,-1,-1,-1,-1
45,1,263,120,46,102,-1,-1,-1,-1
45,2,155,81,49,105,-1,-1,-1,-1
45,3,252,72,52,88,-1,-1,-1,-1
45,4,424,58,47,112,-1,-1,-1,-1
45,7,466,64,42,106,-1,-1,-1,-1
45,8,200,155,65,117,-1,-1,-1,-1
46,1,263,120,46,101,-1,-1,-1,-1
46,2,155,81,49,105,-1,-1,-1,-1
46,3,252,73,51,86,-1,-1,-1,-1
46,4,426,60,45,107,-1,-1,-1,-1
46,7,465,63,43,107,-1,-1,-1,-1
46,8,199,156,65,115,-1,-1,-1,-1
47,1,262,118,47,103,-1,-1,-1,-1
47,2,155,81,50,106,-1,-1,-1,-1
47,3,253,72,51,87,-1,-1,-1,-1
47,4,428,55,44,107,-1,-1,-1,-1
47,7,465,62,42,107,-1,-1,-1,-1
47,8,198,155,66,117,-1,-1,-1,-1
48,1,262,117,48,104,-1,-1,-1,-1
48,2,155,82,50,105,-1,-1,-1,-1
48,3,256,65,49,85,-1,-1,-1,-1
48,4,428,52,44,108,-1,-1,-1,-1
48,7,464,62,42,106,-1,-1,-1,-1
48,8,198,152,68,122,-1,-1,-1,-1
49,1,262,116,48,105,-1,-1,-1,-1
49,2,155,83,49,103,-1,-1,-1,-1
49,3,251,51,61,105,-1,-1,-1,-1
49,4,427,49,45,111,-1,-1,-1,-1
49,7,463,60,43,108,-1,-1,-1,-1
49,8,198,152,68,122,-1,-1,-1,-1
50,1,262,117,47,104,-1,-1,-1,-1
50,2,155,83,49,103,-1,-1,-1,-1
50,3,255,57,53,92,-1,-1,-1,-1
50,4,428,48,45,110,-1,-1,-1,-1
50,7,463,59,43,109,-1,-1,-1,-1
50,8,199,153,68,120,-1,-1,-1,-1
51,1,262,117,47,103,-1,-1,-1,-1
51,2,155,84,49,102,-1,-1,-1,-1
51,3,256,60,50,87,-1,-1,-1,-1
51,4,429,48,44,108,-1,-1,-1,-1
51,7,462,58,45,111,-1,-1,-1,-1
51,8,200,153,67,120,-1,-1,-1,-1
52,1,262,117,47,103,-1,-1,-1,-1
52,2,155,84,48,101,-1,-1,-1,-1
52,3,257,61,48,84,-1,-1,-1,-1
52,4,429,46,45,112,-1,-1,-1,-1
52,7,463,56,44,114,-1,-1,-1,-1
52,8,200,153,67,121,-1,-1,-1,-1
53,1,262,117,47,103,-1,-1,-1,-1
53,2,155,84,48,102,-1,-1,-1,-1
53,3,257,63,47,81,-1,-1,-1,-1
53,4,428,46,46,114,-1,-1,-1,-1
53,7,463,56,45,114,-1,-1,-1,-1
54,1,262,117,47,103,-1,-1,-1,-1
54,2,157,95,45,95,-1,-1,-1,-1
54,3,258,63,47,81,-1,-1,-1,-1
54,4,429,45,45,116,-1,-1,-1,-1
54,7,461,46,49,126,-1,-1,-1,-1
55,1,262,116,48,106,-1,-1,-1,-1
55,2,157,95,46,97,-1,-1,-1,-1
55,3,258,61,48,83,-1,-1,-1,-1
55,4,430,45,44,115,-1,-1,-1,-1
55,7,460,41,51,131,-1,-1,-1,-1
56,1,262,115,48,107,-1,-1,-1,-1
56,2,157,96,46,97,-1,-1,-1,-1
56,3,258,61,48,82,-1,-1,-1,-1
56,4,430,45,44,115,-1,-1,-1,-1
56,7,460,39,52,132,-1,-1,-1,-1
56,9,251,45,56,116,-1,-1,-1,-1
56,12,214,35,34,63,-1,-1,-1,-1
57,1,263,113,46,104,-1,-1,-1,-1
57,2,157,96,45,97,-1,-1,-1,-1
57,4,431,47,43,111,-1,-1,-1,-1
57,7,459,37,54,134,-1,-1,-1,-1
57,9,254,44,57,115,-1,-1,-1,-1
57,12,213,35,35,63,-1,-1,-1,-1
58,1,263,112,46,103,-1,-1,-1,-1
58,2,153,90,50,105,-1,-1,-1,-1
58,4,431,46,43,112,-1,-1,-1,-1
58,7,459,35,55,136,-1,-1,-1,-1
58,9,255,43,58,115,-1,-1,-1,-1
58,12,214,38,35,63,-1,-1,-1,-1
59,1,263,112,45,101,-1,-1,-1,-1
59,2,151,87,52,108,-1,-1,-1,-1
59,4,431,45,43,114,-1,-1,-1,-1
59,7,458,33,56,139,-1,-1,-1,-1
59,9,260,54,49,94,-1,-1,-1,-1
59,12,215,39,34,63,-1,-1,-1,-1
60,1,264,113,43,97,-1,-1,-1,-1
60,2,150,86,53,109,-1,-1,-1,-1
60,4,432,37,42,114,-1,-1,-1,-1
60,7,459,31,56,138,-1,-1,-1,-1
60,9,261,59,45,85,-1,-1,-1,-1
60,12,215,40,34,63,-1,-1,-1,-1
61,1,264,113,43,97,-1,-1,-1,-1
61,2,149,86,54,110,-1,-1,-1,-1
61,4,433,33,42,115,-1,-1,-1,-1
61,7,464,34,48,118,-1,-1,-1,-1
61,9,262,60,44,83,-1,-1,-1,-1
61,12,214,40,35,63,-1,-1,-1,-1
62,1,264,113,44,97,-1,-1,-1,-1
62,2,148,85,55,112,-1,-1,-1,-1
62,4,433,32,41,113,-1,-1,-1,-1
62,7,466,35,44,109,-1,-1,-1,-1
62,9,261,59,46,85,-1,-1,-1,-1
62,12,214,40,35,63,-1,-1,-1,-1
62,13,365,37,41,102,-1,-1,-1,-1
63,1,264,113,44,98,-1,-1,-1,-1
63,2,148,85,55,113,-1,-1,-1,-1
63,4,433,32,40,110,-1,-1,-1,-1
63,7,466,34,44,109,-1,-1,-1,-1
63,9,260,60,47,85,-1,-1,-1,-1
63,12,215,40,35,63,-1,-1,-1,-1
63,13,365,39,41,100,-1,-1,-1,-1
64,1,264,112,44,98,-1,-1,-1,-1
64,2,147,85,56,113,-1,-1,-1,-1
64,4,434,32,39,109,-1,-1,-1,-1
64,7,466,34,43,107,-1,-1,-1,-1
64,9,260,63,46,81,-1,-1,-1,-1
64,12,215,40,35,63,-1,-1,-1,-1
64,13,367,43,39,94,-1,-1,-1,-1
64,14,464,258,75,101,-1,-1,-1,-1
65,1,264,111,45,100,-1,-1,-1,-1
65,2,147,86,55,112,-1,-1,-1,-1
65,4,435,31,38,109,-1,-1,-1,-1
65,7,465,33,44,108,-1,-1,-1,-1
65,9,260,64,45,80,-1,-1,-1,-1
65,12,214,40,36,63,-1,-1,-1,-1
65,13,368,45,38,91,-1,-1,-1,-1
65,14,463,253,78,106,-1,-1,-1,-1
66,1,264,110,45,101,-1,-1,-1,-1
66,2,147,86,55,112,-1,-1,-1,-1
66,4,436,29,36,103,-1,-1,-1,-1
66,7,465,31,45,112,-1,-1,-1,-1
66,9,259,63,46,81,-1,-1,-1,-1
66,12,215,40,35,63,-1,-1,-1,-1
66,13,367,45,38,91,-1,-1,-1,-1
66,14,462,248,81,111,-1,-1,-1,-1
67,1,264,110,45,101,-1,-1,-1,-1
67,2,147,86,55,113,-1,-1,-1,-1
67,4,435,28,38,111,-1,-1,-1,-1
67,7,465,30,45,113,-1,-1,-1,-1
67,9,258,63,48,81,-1,-1,-1,-1
67,12,214,40,36,63,-1,-1,-1,-1
67,13,366,46,39,92,-1,-1,-1,-1
67,14,461,242,84,117,-1,-1,-1,-1
68,1,264,110,45,100,-1,-1,-1,-1
68,2,146,85,57,114,-1,-1,-1,-1
68,4,435,28,36,105,-1,-1,-1,-1
68,7,465,29,44,113,-1,-1,-1,-1
68,8,67,181,82,150,-1,-1,-1,-1
68,9,258,64,47,80,-1,-1,-1,-1
68,12,213,40,37,64,-1,-1,-1,-1
68,13,365,46,38,92,-1,-1,-1,-1
68,14,462,239,82,120,-1,-1,-1,-1
69,1,264,109,46,101,-1,-1,-1,-1
69,2,146,85,57,115,-1,-1,-1,-1
69,4,436,28,34,102,-1,-1,-1,-1
69,7,465,29,43,112,-1,-1,-1,-1
69,8,63,181,84,153,-1,-1,-1,-1
69,9,258,64,48,80,-1,-1,-1,-1
69,12,212,39,38,66,-1,-1,-1,-1
69,13,369,47,30,69,-1,-1,-1,-1
69,14,461,234,84,125,-1,-1,-1,-1
70,1,265,109,45,100,-1,-1,-1,-1
70,2,146,85,57,116,-1,-1,-1,-1
70,4,438,28,33,101,-1,-1,-1,-1
70,7,463,25,43,113,-1,-1,-1,-1
70,8,61,180,85,156,-1,-1,-1,-1
70,9,257,63,49,81,-1,-1,-1,-1
70,12,212,39,38,66,-1,-1,-1,-1
70,13,366,52,41,92,-1,-1,-1,-1
70,14,459,228,86,131,-1,-1,-1,-1
70,15,409,34,25,83,-1,-1,-1,-1
71,1,265,109,45,99,-1,-1,-1,-1
71,2,146,86,57,116,-1,-1,-1,-1
71,4,438,27,33,101,-1,-1,-1,-1
71,7,463,24,41,110,-1,-1,-1,-1
71,8,55,181,86,158,-1,-1,-1,-1
71,9,257,63,49,81,-1,-1,-1,-1
71,12,212,39,38,66,-1,-1,-1,-1
71,13,367,57,41,91,-1,-1,-1,-1
71,14,458,223,88,136,-1,-1,-1,-1
71,15,410,35,24,80,-1,-1,-1,-1
72,1,265,109,45,99,-1,-1,-1,-1
72,2,146,86,57,116,-1,-1,-1,-1
72,4,439,25,33,102,-1,-1,-1,-1
72,7,463,23,41,107,-1,-1,-1,-1
72,9,257,63,49,80,-1,-1,-1,-1
72,12,212,39,39,66,-1,-1,-1,-1
72,13,368,57,42,94,-1,-1,-1,-1
72,14,459,220,88,139,-1,-1,-1,-1
72,15,411,35,24,81,-1,-1,-1,-1
73,1,266,109,44,99,-1,-1,-1,-1
73,2,142,88,56,113,-1,-1,-1,-1
73,4,438,23,33,103,-1,-1,-1,-1
73,7,465,21,39,106,-1,-1,-1,-1
73,9,257,63,48,79,-1,-1,-1,-1
73,12,213,39,38,66,-1,-1,-1,-1
73,13,368,59,43,95,-1,-1,-1,-1
73,14,460,216,83,143,-1,-1,-1,-1
73,15,411,36,25,80,-1,-1,-1,-1
74,1,266,109,44,98,-1,-1,-1,-1
74,2,145,87,57,115,-1,-1,-1,-1
74,4,438,22,33,103,-1,-1,-1,-1
74,7,465,20,39,105,-1,-1,-1,-1
74,8,58,183,90,170,-1,-1,-1,-1
74,9,257,63,48,79,-1,-1,-1,-1
74,12,213,39,38,66,-1,-1,-1,-1
74,14,462,214,78,136,-1,-1,-1,-1
74,15,410,36,26,81,-1,-1,-1,-1
75,1,265,107,46,101,-1,-1,-1,-1
75,2,141,88,57,114,-1,-1,-1,-1
75,4,439,21,33,104,-1,-1,-1,-1
75,7,464,19,38,106,-1,-1,-1,-1
75,8,53,184,91,172,-1,-1,-1,-1
75,9,256,62,50,81,-1,-1,-1,-1
75,12,213,39,38,66,-1,-1,-1,-1
75,14,466,212,71,125,-1,-1,-1,-1
75,15,410,36,27,83,-1,-1,-1,-1
76,1,265,107,46,101,-1,-1,-1,-1
76,2,139,90,57,113,-1,-1,-1,-1
76,4,439,19,34,104,-1,-1,-1,-1
76,7,463,19,38,106,-1,-1,-1,-1
76,9,256,63,49,79,-1,-1,-1,-1
76,12,213,39,38,66,-1,-1,-1,-1
76,14,468,208,69,122,-1,-1,-1,-1
76,15,409,35,29,87,-1,-1,-1,-1
77,1,265,107,46,101,-1,-1,-1,-1
77,2,138,91,57,112,-1,-1,-1,-1
77,4,436,19,34,107,-1,-1,-1,-1
77,7,463,17,39,109,-1,-1,-1,-1
77,9,256,64,48,78,-1,-1,-1,-1
77,12,213,40,37,65,-1,-1,-1,-1
77,14,469,205,68,123,-1,-1,-1,-1
77,15,410,33,30,91,-1,-1,-1,-1
78,1,265,107,45,100,-1,-1,-1,-1
78,2,138,92,57,111,-1,-1,-1,-1
78,4,435,17,36,112,-1,-1,-1,-1
78,7,464,16,39,110,-1,-1,-1,-1
78,9,256,65,48,76,-1,-1,-1,-1
78,12,212,40,38,65,-1,-1,-1,-1
78,14,469,202,69,125,-1,-1,-1,-1
78,15,409,37,32,95,-1,-1,-1,-1
79,1,265,106,45,101,-1,-1,-1,-1
79,2,137,92,58,112,-1,-1,-1,-1
79,4,435,15,36,113,-1,-1,-1,-1
79,7,464,15,38,110,-1,-1,-1,-1
79,9,256,66,47,75,-1,-1,-1,-1
79,12,212,40,38,65,-1,-1,-1,-1
79,14,469,200,70,128,-1,-1,-1,-1
79,15,409,39,33,98,-1,-1,-1,-1
80,1,266,106,44,100,-1,-1,-1,-1
80,2,137,92,58,113,-1,-1,-1,-1
80,3,228,118,46,82,-1,-1,-1,-1
80,9,256,66,47,75,-1,-1,-1,-1
80,12,211,39,39,66,-1,-1,-1,-1
80,14,470,196,69,128,-1,-1,-1,-1
80,15,409,38,34,103,-1,-1,-1,-1
81,1,265,105,45,100,-1,-1,-1,-1
81,2,136,92,59,113,-1,-1,-1,-1
81,3,228,118,46,84,-1,-1,-1,-1
81,9,255,65,48,75,-1,-1,-1,-1
81,12,210,39,39,67,-1,-1,-1,-1
81,14,471,193,69,130,-1,-1,-1,-1
81,15,410,39,35,104,-1,-1,-1,-1
82,1,265,105,44,99,-1,-1,-1,-1
82,2,136,93,59,112,-1,-1,-1,-1
82,3,226,120,46,84,-1,-1,-1,-1
82,9,256,63,48,77,-1,-1,-1,-1
82,12,210,38,40,69,-1,-1,-1,-1
82,13,368,63,60,134,-1,-1,-1,-1
82,14,471,189,70,133,-1,-1,-1,-1
82,15,409,42,38,112,-1,-1,-1,-1
83,1,266,104,43,100,-1,-1,-1,-1
83,2,135,93,59,112,-1,-1,-1,-1
83,3,226,116,47,87,-1,-1,-1,-1
83,7,465,10,37,106,-1,-1,-1,-1
83,9,256,63,49,77,-1,-1,-1,-1
83,12,210,38,40,69,-1,-1,-1,-1
83,13,369,66,59,130,-1,-1,-1,-1
83,14,470,185,71,137,-1,-1,-1,-1
83,15,409,43,39,116,-1,-1,-1,-1
84,1,266,105,43,99,-1,-1,-1,-1
84,2,135,93,60,112,-1,-1,-1,-1
84,3,227,115,46,88,-1,-1,-1,-1
84,7,464,7,38,109,-1,-1,-1,-1
84,9,255,62,50,78,-1,-1,-1,-1
84,12,210,39,40,68,-1,-1,-1,-1
84,13,368,64,61,136,-1,-1,-1,-1
84,14,471,182,67,130,-1,-1,-1,-1
84,15,409,45,40,120,-1,-1,-1,-1
85,1,266,105,43,98,-1,-1,-1,-1
85,2,135,93,60,113,-1,-1,-1,-1
85,3,228,115,45,88,-1,-1,-1,-1
85,7,475,5,33,97,-1,-1,-1,-1
85,9,255,61,50,80,-1,-1,-1,-1
85,12,210,39,40,68,-1,-1,-1,-1
85,13,368,63,62,141,-1,-1,-1,-1
85,14,470,178,66,128,-1,-1,-1,-1
85,15,408,47,43,130,-1,-1,-1,-1
86,1,267,104,41,94,-1,-1,-1,-1
86,2,134,93,61,113,-1,-1,-1,-1
86,3,227,114,46,90,-1,-1,-1,-1
86,7,476,4,33,95,-1,-1,-1,-1
86,9,256,62,49,79,-1,-1,-1,-1
86,12,210,39,39,68,-1,-1,-1,-1
86,13,368,63,62,141,-1,-1,-1,-1
86,14,469,177,65,123,-1,-1,-1,-1
86,15,408,49,44,135,-1,-1,-1,-1
87,1,267,103,41,93,-1,-1,-1,-1
87,2,134,93,61,113,-1,-1,-1,-1
87,3,228,113,45,91,-1,-1,-1,-1
87,9,256,62,49,79,-1,-1,-1,-1
87,12,210,38,40,69,-1,-1,-1,-1
87,13,366,74,51,121,-1,-1,-1,-1
87,14,467,174,65,125,-1,-1,-1,-1
87,15,409,52,43,135,-1,-1,-1,-1
88,1,267,103,41,92,-1,-1,-1,-1
88,2,134,94,61,112,-1,-1,-1,-1
88,3,227,112,45,92,-1,-1,-1,-1
88,7,480,1,32,94,-1,-1,-1,-1
88,9,257,61,49,81,-1,-1,-1,-1
88,12,209,38,40,70,-1,-1,-1,-1
88,13,365,77,48,115,-1,-1,-1,-1
88,14,466,169,65,127,-1,-1,-1,-1
88,15,408,51,46,141,-1,-1,-1,-1
89,1,267,103,41,92,-1,-1,-1,-1
89,2,134,93,62,113,-1,-1,-1,-1
89,3,227,111,45,93,-1,-1,-1,-1
89,4,434,3,29,89,-1,-1,-1,-1
89,7,480,0,32,94,-1,-1,-1,-1
89,9,257,61,49,81,-1,-1,-1,-1
89,12,209,38,40,70,-1,-1,-1,-1
89,13,369,77,53,125,-1,-1,-1,-1
89,14,466,165,65,127,-1,-1,-1,-1
89,15,410,54,43,135,-1,-1,-1,-1
90,1,267,102,41,93,-1,-1,-1,-1
90,2,134,93,62,113,-1,-1,-1,-1
90,3,227,110,45,93,-1,-1,-1,-1
90,4,433,0,31,92,-1,-1,-1,-1
90,7,480,0,32,94,-1,-1,-1,-1
90,9,256,60,50,82,-1,-1,-1,-1
90,12,209,38,40,70,-1,-1,-1,-1
90,13,370,79,53,126,-1,-1,-1,-1
90,15,413,60,38,120,-1,-1,-1,-1
91,1,267,102,41,93,-1,-1,-1,-1
91,2,133,93,63,113,-1,-1,-1,-1
91,3,227,110,45,94,-1,-1,-1,-1
91,4,431,0,33,93,-1,-1,-1,-1
91,7,470,0,33,95,-1,-1,-1,-1
91,9,256,60,49,81,-1,-1,-1,-1
91,12,209,38,40,70,-1,-1,-1,-1
91,13,371,80,52,126,-1,-1,-1,-1
91,15,412,62,41,130,-1,-1,-1,-1
92,1,267,102,41,92,-1,-1,-1,-1
92,2,134,98,61,110,-1,-1,-1,-1
92,3,231,111,39,81,-1,-1,-1,-1
92,4,430,0,34,94,-1,-1,-1,-1
92,7,476,0,33,95,-1,-1,-1,-1
92,9,257,60,48,81,-1,-1,-1,-1
92,12,209,38,40,70,-1,-1,-1,-1
92,13,372,82,51,125,-1,-1,-1,-1
92,15,414,66,40,128,-1,-1,-1,-1
93,1,267,101,41,93,-1,-1,-1,-1
93,2,133,100,61,108,-1,-1,-1,-1
93,3,233,110,38,78,-1,-1,-1,-1
93,4,430,0,34,95,-1,-1,-1,-1
93,7,477,0,35,97,-1,-1,-1,-1
93,9,257,60,48,81,-1,-1,-1,-1
93,12,209,38,40,70,-1,-1,-1,-1
93,13,372,82,52,128,-1,-1,-1,-1
93,15,415,66,41,130,-1,-1,-1,-1
